order_id,customer_name,email,order_date,product,category,price,quantity,country,sales_channel,payment_type,order_status,discount_applied,customer_age,newsletter_signup
5740,Marco Weber,marco.weber5740@@hotmail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,Y,unknown,FALSE
5741,Isla Silva,isla.silva5741 @gmail.com,2024.05.27,Cap,Clothing,£45,3,GB,Instagram,PayPal,Refunded,TRUE,27,no
5742,Jonas Conti,jonas.conti5742gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5743,Ava Novak,ava.novak5743@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5744,Daniel Weber,daniel.weber5744gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5745,Harper Silva,harper.silva5745 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5746,Aisha Conti,aisha.conti5746gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5747,Leo Weber,leo.weber5747@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5748,Jonah Romano,jonah.romano5748 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5749,Elena Silva,elena.silva5749gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5750,Marco Conti,marco.conti5750@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5751,Isla Weber,isla.weber5751 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5752,Jonas Silva,jonas.silva5752gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5753,Ava Romano,ava.romano5753@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5754,Daniel Novak,daniel.novak5754gmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,27,TRUE
5755,Harper Petrov,harper.petrov5755 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5756,Aisha Silva,aisha.silva5756gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5757,Leo Conti,leo.conti5757@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5758,Jonah Weber,jonah.weber5758 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5759,Elena Romano,elena.romano5759gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
5760,Marco Silva,marco.silva5760@@hotmail.com,2024.06.01,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,,FALSE
5761,Isla Novak,isla.novak5761@@gmail.com,2024.05.30,Graphic Tee,Footwear,29.99,1,uk,Instagram,Card,Completed,Y,22,TRUE
5762,Jonas Petrov,jonas.petrov5762 @mail.com,04/06/2024,Running Shoes,Accessories,N/A,-1,GB,Email,PayPal,Cancelled,TRUE,unknown,FALSE
5763,Ava Conti,ava.conti5763gmail.com,2024.05.28,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5764,Daniel Weber,daniel.weber5764@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5765,Harper Silva,harper.silva5765 @gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5766,Aisha Romano,aisha.romano5766gmail.com,2024.06.02,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5767,Leo Keller,leo.keller5767@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5768,Jonah Novak,jonah.novak5768 @mail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5769,Elena Weber,elena.weber5769gmail.com,2024.05.27,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5770,Marco Silva,marco.silva5770@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5771,Isla Conti,isla.conti5771 @gmail.com,2024.05.28,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5772,Jonas Weber,jonas.weber5772gmail.com,2024.06.03,Trainers,Accessories,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
5773,Ava Silva,ava.silva5773@@mail.com,2024.05.26,Graphic Tee,Footwear,29.99,0,GB,Email,Google Pay,Completed,TRUE,unknown,FALSE
5774,Daniel Conti,daniel.conti5774gmail.com,2024.06.02,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Completed,N,22,TRUE
5775,Harper Novak,harper.novak5775 @mail.com,2024.05.29,Cap,Clothing,£45,2,U.K.,Instagram,PayPal,Pending,TRUE,unknown,no
5776,Aisha Weber,aisha.weber5776gmail.com,2024.06.04,Hoodie,Footwear,29.99,3,uk,Email,Google Pay,Completed,N,22,TRUE
5777,Leo Romano,leo.romano5777@@gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5778,Jonah Silva,jonah.silva5778 @mail.com,2024.06.03,Trainers,Clothing,£29.99,0,uk,Instagram,Apple Pay,Pending,N,unknown,no
5779,Elena Conti,elena.conti5779gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,2,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5780,Marco Weber,marco.weber5780@@hotmail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,Y,unknown,FALSE
5781,Isla Silva,isla.silva5781 @gmail.com,2024.05.27,Cap,Clothing,£45,3,GB,Instagram,PayPal,Refunded,TRUE,27,no
5782,Jonas Conti,jonas.conti5782gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5783,Ava Novak,ava.novak5783@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5784,Daniel Weber,daniel.weber5784gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5785,Harper Silva,harper.silva5785 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5786,Aisha Conti,aisha.conti5786gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5787,Leo Weber,leo.weber5787@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5788,Jonah Romano,jonah.romano5788 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5789,Elena Silva,elena.silva5789gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5790,Marco Conti,marco.conti5790@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5791,Isla Weber,isla.weber5791 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5792,Jonas Silva,jonas.silva5792gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5793,Ava Romano,ava.romano5793@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5794,Daniel Novak,daniel.novak5794gmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,27,TRUE
5795,Harper Petrov,harper.petrov5795 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5796,Aisha Silva,aisha.silva5796gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5797,Leo Conti,leo.conti5797@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5798,Jonah Weber,jonah.weber5798 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5799,Elena Romano,elena.romano5799gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
5800,Marco Silva,marco.silva5800@@hotmail.com,2024.06.01,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,,FALSE
5801,Isla Novak,isla.novak5801@@gmail.com,2024.05.30,Graphic Tee,Footwear,29.99,1,uk,Instagram,Card,Completed,Y,22,TRUE
5802,Jonas Petrov,jonas.petrov5802 @mail.com,04/06/2024,Running Shoes,Accessories,N/A,-1,GB,Email,PayPal,Cancelled,TRUE,unknown,FALSE
5803,Ava Conti,ava.conti5803gmail.com,2024.05.28,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5804,Daniel Weber,daniel.weber5804@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5805,Harper Silva,harper.silva5805 @gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5806,Aisha Romano,aisha.romano5806gmail.com,2024.06.02,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5807,Leo Keller,leo.keller5807@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5808,Jonah Novak,jonah.novak5808 @mail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5809,Elena Weber,elena.weber5809gmail.com,2024.05.27,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5810,Marco Silva,marco.silva5810@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5811,Isla Conti,isla.conti5811 @gmail.com,2024.05.28,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5812,Jonas Weber,jonas.weber5812gmail.com,2024.06.03,Trainers,Accessories,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
5813,Ava Silva,ava.silva5813@@mail.com,2024.05.26,Graphic Tee,Footwear,29.99,0,GB,Email,Google Pay,Completed,TRUE,unknown,FALSE
5814,Daniel Conti,daniel.conti5814gmail.com,2024.06.02,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Completed,N,22,TRUE
5815,Harper Novak,harper.novak5815 @mail.com,2024.05.29,Cap,Clothing,£45,2,U.K.,Instagram,PayPal,Pending,TRUE,unknown,no
5816,Aisha Weber,aisha.weber5816gmail.com,2024.06.04,Hoodie,Footwear,29.99,3,uk,Email,Google Pay,Completed,N,22,TRUE
5817,Leo Romano,leo.romano5817@@gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5818,Jonah Silva,jonah.silva5818 @mail.com,2024.06.03,Trainers,Clothing,£29.99,0,uk,Instagram,Apple Pay,Pending,N,unknown,no
5819,Elena Conti,elena.conti5819gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,2,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5820,Marco Weber,marco.weber5820@@hotmail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Cancelled,Y,unknown,FALSE
5821,Isla Silva,isla.silva5821 @gmail.com,2024.05.27,Cap,Clothing,£45,3,GB,Instagram,PayPal,Refunded,TRUE,27,no
5822,Jonas Conti,jonas.conti5822gmail.com,2024.06.03,Hoodie,Footwear,29.99,1,U.K.,Facebook,Google Pay,Completed,N,unknown,TRUE
5823,Ava Novak,ava.novak5823@@mail.com,2024.05.25,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Pending,TRUE,22,FALSE
5824,Daniel Weber,daniel.weber5824gmail.com,2024.06.02,Trainers,Clothing,£29.99,2,uk,Instagram,Apple Pay,Refunded,Y,unknown,no
5825,Harper Silva,harper.silva5825 @mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Email,Google Pay,Completed,TRUE,27,TRUE
5826,Aisha Conti,aisha.conti5826gmail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,TikTok,Card,Cancelled,N,unknown,FALSE
5827,Leo Weber,leo.weber5827@@gmail.com,2024.05.26,Cap,Footwear,£55,1,GB,Instagram,PayPal,Pending,TRUE,22,no
5828,Jonah Romano,jonah.romano5828 @mail.com,2024.06.03,Hoodie,Accessories,29.99,2,uk,Email,Google Pay,Completed,Y,unknown,TRUE
5829,Elena Silva,elena.silva5829gmail.com,2024.05.27,Denim Jacket,Clothing,N/A,3,U.K.,Facebook,Card,Refunded,TRUE,,FALSE
5830,Marco Conti,marco.conti5830@@hotmail.com,2024.06.01,Trainers,Accessories,£29.99,0,uk,Instagram,Apple Pay,Cancelled,N,27,no
5831,Isla Weber,isla.weber5831 @gmail.com,2024.05.28,Graphic Tee,Footwear,29.99,1,GB,Email,Google Pay,Completed,TRUE,unknown,TRUE
5832,Jonas Silva,jonas.silva5832gmail.com,2024.06.04,Running Shoes,Clothing,N/A,-1,uk,TikTok,Card,Refunded,Y,22,FALSE
5833,Ava Romano,ava.romano5833@@mail.com,2024.05.26,Cap,Clothing,£45,3,United Kingdom,Instagram,PayPal,Pending,TRUE,unknown,no
5834,Daniel Novak,daniel.novak5834gmail.com,2024.06.02,Hoodie,Footwear,29.99,2,uk,Email,Google Pay,Completed,N,27,TRUE
5835,Harper Petrov,harper.petrov5835 @mail.com,2024.05.29,Denim Jacket,Accessories,N/A,1,GB,Facebook,Card,Refunded,TRUE,,FALSE
5836,Aisha Silva,aisha.silva5836gmail.com,2024.06.03,Trainers,Clothing,£29.99,3,uk,Instagram,Apple Pay,Completed,Y,unknown,TRUE
5837,Leo Conti,leo.conti5837@@gmail.com,2024.05.27,Graphic Tee,Footwear,29.99,0,U.K.,Email,Google Pay,Cancelled,N,22,no
5838,Jonah Weber,jonah.weber5838 @mail.com,2024.06.04,Running Shoes,Accessories,N/A,-1,uk,Instagram,Card,Pending,TRUE,unknown,FALSE
5839,Elena Romano,elena.romano5839gmail.com,2024.05.28,Cap,Footwear,£55,2,GB,TikTok,PayPal,Completed,Y,27,TRUE
5840,Marco Silva,marco.silva5840@@hotmail.com,2024.06.01,Hoodie,Accessories,29.99,1,uk,Email,Google Pay,Refunded,TRUE,,FALSE
5841,Isla Novak,isla.novak5841@@gmail.com,2024.05.30,Graphic Tee,Footwear,29.99,1,uk,Instagram,Card,Completed,Y,22,TRUE
5842,Jonas Petrov,jonas.petrov5842 @mail.com,04/06/2024,Running Shoes,Accessories,N/A,-1,GB,Email,PayPal,Cancelled,TRUE,unknown,FALSE
5843,Ava Conti,ava.conti5843gmail.com,2024.05.28,Cap,Clothing,£45,3,U.K.,TikTok,Google Pay,Pending,N,27,no
5844,Daniel Weber,daniel.weber5844@@hotmail.com,2024.06.03,Hoodie,Footwear,29.99,2,uk,Instagram,Apple Pay,Refunded,TRUE,,TRUE
5845,Harper Silva,harper.silva5845 @gmail.com,2024.05.26,Denim Jacket,Accessories,N/A,0,GB,Email,Card,Completed,Y,unknown,FALSE
5846,Aisha Romano,aisha.romano5846gmail.com,2024.06.02,Trainers,Clothing,£29.99,1,uk,Facebook,PayPal,Cancelled,No,22,no
5847,Leo Keller,leo.keller5847@@mail.com,2024.05.29,Graphic Tee,Footwear,29.99,3,United Kingdom,Instagram,Google Pay,Completed,TRUE,27,TRUE
5848,Jonah Novak,jonah.novak5848 @mail.com,2024.06.01,Running Shoes,Accessories,N/A,-1,uk,Email,Card,Refunded,Y,unknown,FALSE
5849,Elena Weber,elena.weber5849gmail.com,2024.05.27,Cap,Footwear,£55,0,GB,TikTok,PayPal,Pending,TRUE,22,no
5850,Marco Silva,marco.silva5850@@hotmail.com,2024.06.04,Hoodie,Accessories,29.99,2,uk,Instagram,Google Pay,Completed,N,unknown,TRUE
5851,Isla Conti,isla.conti5851 @gmail.com,2024.05.28,Denim Jacket,Clothing,N/A,1,U.K.,Email,Card,Cancelled,TRUE,,FALSE
5852,Jonas Weber,jonas.weber5852gmail.com,2024.06.03,Trainers,Accessories,£29.99,3,uk,Facebook,PayPal,Refunded,Y,27,no
